codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
53387,53387,53387,53387,53387,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,27/07/2015,15:45:00,***,FINALIZADA,0,1,NÃO
79104,79104,79104,79104,79104,ACIDENTE,ELIAS FAUSTO,SP,****,17/11/2019,15:45:00,SIM,FINALIZADA,0,1,NÃO
45750,45750,45750,45750,45750,ACIDENTE,ITIRAPINA,SP,****,13/04/2012,15:45:00,***,NULL,0,1,NÃO
47423,47423,47423,47423,47423,INCIDENTE,SÃO PAULO,SP,SBSP,09/04/2013,15:45:00,***,FINALIZADA,0,1,NÃO
66088,66088,66088,66088,66088,INCIDENTE,SOROCABA,SP,SDCO,07/12/2016,15:43:00,SIM,FINALIZADA,0,1,NÃO
51137,51137,51137,51137,51137,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,17/01/2014,15:41:00,***,FINALIZADA,0,1,NÃO
66757,66757,66757,66757,66757,INCIDENTE,SÃO PAULO,SP,SBMT,06/05/2017,15:40:00,SIM,FINALIZADA,0,1,NÃO
78856,78856,78856,78856,78856,INCIDENTE,CAMPINAS,SP,SBKP,23/06/2019,15:40:00,SIM,FINALIZADA,0,1,NÃO
77441,77441,77441,77441,77441,ACIDENTE,ATIBAIA,SP,SDTB,12/10/2017,15:40:00,SIM,FINALIZADA,1,1,SIM
46600,46600,46600,46600,46600,INCIDENTE,SÃO PAULO,SP,SBMT,20/11/2012,15:40:00,***,FINALIZADA,0,1,NÃO
52285,52285,52285,52285,52285,INCIDENTE GRAVE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,23/08/2014,15:40:00,***,NULL,0,1,NÃO
79165,79165,79165,79165,79165,INCIDENTE,GUARULHOS,SP,****,28/01/2020,15:40:00,SIM,FINALIZADA,0,1,NÃO
78673,78673,78673,78673,78673,INCIDENTE,SÃO PAULO,SP,SBMT,18/04/2019,15:40:00,SIM,FINALIZADA,0,1,NÃO
52816,52816,52816,52816,52816,INCIDENTE GRAVE,LINS,SP,****,02/12/2014,15:40:00,SIM,FINALIZADA,1,1,NÃO
46701,46701,46701,46701,46701,INCIDENTE,SÃO PAULO,SP,SBSP,25/05/2012,15:40:00,***,FINALIZADA,0,1,NÃO
60784,60784,60784,60784,60784,INCIDENTE,JUNDIAÍ,SP,SBJD,21/02/2016,15:40:00,SIM,FINALIZADA,0,1,NÃO
77836,77836,77836,77836,77836,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,20/04/2018,15:38:00,SIM,NULL,0,1,SIM
80170,80170,80170,80170,80170,INCIDENTE,GUARULHOS,SP,SBGR,07/07/2021,15:36:00,SIM,FINALIZADA,0,1,NÃO
77751,77751,77751,77751,77751,INCIDENTE,CAMPINAS,SP,SDAM,16/03/2018,15:35:00,SIM,FINALIZADA,0,1,NÃO
50234,50234,50234,50234,50234,ACIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,20/12/2013,15:35:00,***,NULL,0,1,NÃO
53131,53131,53131,53131,53131,INCIDENTE,GUARULHOS,SP,SBGR,22/02/2015,15:35:00,***,FINALIZADA,0,1,NÃO
66624,66624,66624,66624,66624,INCIDENTE,GUARULHOS,SP,SBGR,11/04/2017,15:32:00,SIM,FINALIZADA,0,1,NÃO
51433,51433,51433,51433,51433,ACIDENTE,AMERICANA,SP,SDAI,26/02/2014,15:30:00,***,NULL,0,2,NÃO
50801,50801,50801,50801,50801,ACIDENTE,SOROCABA,SP,SDCO,01/02/2014,15:30:00,SIM,ATIVA,0,2,NÃO
53519,53519,53519,53519,53519,INCIDENTE GRAVE,GUARATINGUETÁ,SP,SBGW,18/10/2015,15:30:00,***,NULL,0,1,NÃO
79221,79221,79221,79221,79221,INCIDENTE,JUNDIAÍ,SP,SBJD,20/02/2020,15:30:00,SIM,FINALIZADA,0,1,NÃO
79924,79924,79924,79924,79924,INCIDENTE GRAVE,AMERICANA,SP,SDAI,28/02/2021,15:30:00,SIM,ATIVA,0,1,NÃO
53315,53315,53315,53315,53315,INCIDENTE,SÃO PAULO,SP,SBMT,23/05/2015,15:30:00,***,FINALIZADA,0,1,NÃO
49125,49125,49125,49125,49125,ACIDENTE,ICÉM,SP,****,07/07/2013,15:30:00,SIM,FINALIZADA,1,1,NÃO
46445,46445,46445,46445,46445,INCIDENTE GRAVE,CATANDUVA,SP,SDCD,07/10/2012,15:30:00,SIM,FINALIZADA,3,1,NÃO
49882,49882,49882,49882,49882,ACIDENTE,RIO CLARO,SP,SDRK,14/10/2013,15:30:00,SIM,FINALIZADA,1,1,NÃO
60611,60611,60611,60611,60611,INCIDENTE,SÃO PAULO,SP,SBSP,12/12/2015,15:30:00,***,FINALIZADA,0,1,NÃO
51554,51554,51554,51554,51554,INCIDENTE,JUNDIAÍ,SP,SBJD,14/06/2014,15:30:00,***,FINALIZADA,0,1,NÃO
79947,79947,79947,79947,79947,ACIDENTE,ARARAS,SP,SDAA,02/03/2021,15:30:00,SIM,ATIVA,0,1,SIM
79592,79592,79592,79592,79592,INCIDENTE,ARAÇATUBA,SP,SBAU,07/10/2020,15:30:00,SIM,FINALIZADA,0,1,NÃO
79837,79837,79837,79837,79837,INCIDENTE,CAMPINAS,SP,SBKP,23/01/2021,15:30:00,SIM,FINALIZADA,0,1,NÃO
53273,53273,53273,53273,53273,INCIDENTE,GUARULHOS,SP,SNBR,12/05/2015,15:30:00,***,FINALIZADA,0,1,NÃO
49792,49792,49792,49792,49792,ACIDENTE,SÃO CAETANO DO SUL,SP,****,04/10/2013,15:30:00,SIM,ATIVA,0,1,NÃO
45751,45751,45751,45751,45751,ACIDENTE,ITANHAÉM,SP,****,14/04/2012,15:30:00,SIM,FINALIZADA,2,1,SIM
66723,66723,66723,66723,66723,INCIDENTE,SÃO PAULO,SP,****,25/04/2017,15:30:00,SIM,FINALIZADA,0,1,NÃO
79006,79006,79006,79006,79006,INCIDENTE,RIBEIRÃO PRETO,SP,*****,11/11/2019,15:30:00,SIM,FINALIZADA,0,1,NÃO
50276,50276,50276,50276,50276,INCIDENTE,BIRITIBA-MIRIM,SP,****,20/11/2013,15:30:00,***,FINALIZADA,0,1,NÃO
77930,77930,77930,77930,77930,INCIDENTE,MARÍLIA,SP,SBML,05/06/2018,15:30:00,SIM,FINALIZADA,0,1,NÃO
78612,78612,78612,78612,78612,ACIDENTE,BIRITIBA-MIRIM,SP,SDIH,23/03/2019,15:30:00,SIM,FINALIZADA,1,1,NÃO
47056,47056,47056,47056,47056,INCIDENTE,CAÇAPAVA,SP,SDIP,13/02/2013,15:30:00,***,FINALIZADA,0,1,NÃO
79705,79705,79705,79705,79705,INCIDENTE GRAVE,SOROCABA,SP,SDCO,04/12/2020,15:30:00,SIM,FINALIZADA,0,1,NÃO
51764,51764,51764,51764,51764,INCIDENTE,GUARULHOS,SP,SBGR,08/07/2014,15:29:00,***,FINALIZADA,0,1,NÃO
50434,50434,50434,50434,50434,INCIDENTE,SÃO PAULO,SP,SBMT,27/12/2013,15:26:00,***,FINALIZADA,0,1,NÃO
65380,65380,65380,65380,65380,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,30/06/2016,15:25:00,SIM,FINALIZADA,0,1,NÃO
51544,51544,51544,51544,51544,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,31/05/2014,15:25:00,***,FINALIZADA,0,1,SIM
79585,79585,79585,79585,79585,INCIDENTE,SÃO PAULO,SP,SBMT,06/10/2020,15:25:00,SIM,FINALIZADA,0,1,NÃO
77452,77452,77452,77452,77452,ACIDENTE,SÃO JOSÉ DO RIO PRETO,SP,****,09/10/2017,15:25:00,SIM,ATIVA,0,1,NÃO
49233,49233,49233,49233,49233,ACIDENTE,JUNDIAÍ,SP,SBJD,03/08/2013,15:24:00,***,FINALIZADA,1,1,NÃO
77754,77754,77754,77754,77754,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SDVH,17/03/2018,15:20:00,SIM,NULL,0,1,SIM
52298,52298,52298,52298,52298,INCIDENTE,GUARULHOS,SP,****,16/07/2014,15:20:00,***,FINALIZADA,0,1,NÃO
78650,78650,78650,78650,78650,INCIDENTE,UBATUBA,SP,SDUB,12/04/2019,15:20:00,SIM,FINALIZADA,0,1,NÃO
80244,80244,80244,80244,80244,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,15/08/2021,15:20:00,SIM,FINALIZADA,0,1,NÃO
46757,46757,46757,46757,46757,INCIDENTE,CAMPINAS,SP,****,23/12/2012,15:20:00,***,FINALIZADA,0,1,NÃO
66287,66287,66287,66287,66287,INCIDENTE,ITUPEVA,SP,SBJD,19/01/2017,15:20:00,SIM,FINALIZADA,0,1,NÃO
45948,45948,45948,45948,45948,INCIDENTE,JUNDIAÍ,SP,SBJD,25/06/2012,15:18:00,***,FINALIZADA,0,1,NÃO
79917,79917,79917,79917,79917,INCIDENTE GRAVE,IBITINGA,SP,SDIG,17/01/2021,15:15:00,SIM,FINALIZADA,0,1,NÃO
46347,46347,46347,46347,46347,INCIDENTE,JUNDIAÍ,SP,SBJD,12/08/2012,15:15:00,***,FINALIZADA,0,1,NÃO
51419,51419,51419,51419,51419,ACIDENTE,BOTUCATU,SP,****,24/01/2014,15:15:00,***,NULL,0,1,NÃO
51533,51533,51533,51533,51533,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,11/06/2014,15:15:00,SIM,FINALIZADA,0,1,NÃO
47024,47024,47024,47024,47024,ACIDENTE,GUARACI,SP,****,18/02/2013,15:15:00,***,FINALIZADA,0,1,NÃO
60984,60984,60984,60984,60984,ACIDENTE,TATUÍ,SP,SDTF,09/04/2016,15:14:00,SIM,NULL,0,1,NÃO
61071,61071,61071,61071,61071,ACIDENTE,SANTOS,SP,****,02/05/2016,15:12:00,SIM,FINALIZADA,0,1,NÃO
46259,46259,46259,46259,46259,ACIDENTE,CAMPINAS,SP,SDAM,17/08/2012,15:10:00,SIM,FINALIZADA,0,1,SIM
79003,79003,79003,79003,79003,INCIDENTE,BRAGANÇA PAULISTA,SP,*****,07/11/2019,15:10:00,SIM,FINALIZADA,0,1,NÃO
51711,51711,51711,51711,51711,INCIDENTE,CAMPINAS,SP,SBKP,03/07/2014,15:10:00,***,FINALIZADA,0,1,NÃO
52811,52811,52811,52811,52811,ACIDENTE,CAJAMAR,SP,****,27/08/2014,15:10:00,SIM,FINALIZADA,0,1,NÃO
80100,80100,80100,80100,80100,INCIDENTE,GUARULHOS,SP,SBGR,13/05/2021,15:10:00,SIM,FINALIZADA,0,1,NÃO
66807,66807,66807,66807,66807,INCIDENTE,GUARULHOS,SP,SBGR,31/05/2017,15:09:00,SIM,FINALIZADA,0,1,NÃO
78873,78873,78873,78873,78873,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,22/07/2019,15:07:00,SIM,FINALIZADA,0,1,NÃO
65770,65770,65770,65770,65770,INCIDENTE,SÃO PAULO,SP,****,28/09/2016,15:06:00,SIM,FINALIZADA,0,1,NÃO
66270,66270,66270,66270,66270,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,14/01/2017,15:06:00,SIM,FINALIZADA,0,1,NÃO
46195,46195,46195,46195,46195,INCIDENTE,SÃO PAULO,SP,****,29/07/2012,15:05:00,***,FINALIZADA,0,1,NÃO
46345,46345,46345,46345,46345,INCIDENTE,CAMPINAS,SP,SDAM,17/08/2012,15:05:00,***,FINALIZADA,0,1,NÃO
48755,48755,48755,48755,48755,INCIDENTE,GUARULHOS,SP,SBGR,07/06/2013,15:04:00,***,FINALIZADA,0,1,NÃO
46790,46790,46790,46790,46790,INCIDENTE,SÃO PAULO,SP,SBSP,12/12/2012,15:00:00,***,FINALIZADA,0,1,NÃO
46414,46414,46414,46414,46414,ACIDENTE,UBATUBA,SP,****,25/09/2012,15:00:00,***,FINALIZADA,0,1,NÃO
65425,65425,65425,65425,65425,ACIDENTE,CAJATI,SP,****,17/07/2016,15:00:00,SIM,FINALIZADA,2,1,NÃO
78444,78444,78444,78444,78444,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,16/01/2019,15:00:00,SIM,FINALIZADA,0,1,NÃO
46512,46512,46512,46512,46512,ACIDENTE,JABOTICABAL,SP,****,25/10/2012,15:00:00,***,FINALIZADA,0,1,NÃO
50534,50534,50534,50534,50534,INCIDENTE,SÃO PAULO,SP,SBMT,25/10/2013,15:00:00,***,FINALIZADA,0,1,NÃO
47023,47023,47023,47023,47023,INCIDENTE GRAVE,UBATUBA,SP,SDUB,16/02/2013,15:00:00,***,FINALIZADA,0,1,NÃO
45867,45867,45867,45867,45867,INCIDENTE GRAVE,SÃO PAULO,SP,****,18/05/2012,15:00:00,***,FINALIZADA,0,1,NÃO
65210,65210,65210,65210,65210,ACIDENTE,AVARÉ,SP,****,16/05/2016,15:00:00,SIM,NULL,0,1,NÃO
48657,48657,48657,48657,48657,ACIDENTE,BRAGANÇA PAULISTA,SP,****,01/05/2013,15:00:00,***,NULL,0,1,NÃO
53463,53463,53463,53463,53463,ACIDENTE,PACAEMBU,SP,****,24/08/2015,15:00:00,NULL,FINALIZADA,0,1,NÃO
53626,53626,53626,53626,53626,ACIDENTE,AMERICANA,SP,SDAI,06/12/2015,15:00:00,NULL,FINALIZADA,1,1,SIM
65469,65469,65469,65469,65469,ACIDENTE,PIRACICABA,SP,SDPW,31/07/2016,15:00:00,SIM,FINALIZADA,1,1,NÃO
77688,77688,77688,77688,77688,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,03/02/2018,15:00:00,SIM,NULL,0,1,NÃO
66597,66597,66597,66597,66597,INCIDENTE,JUNDIAÍ,SP,SBJD,05/04/2017,15:00:00,SIM,FINALIZADA,0,1,NÃO
52956,52956,52956,52956,52956,INCIDENTE,GUARULHOS,SP,SBGR,11/11/2014,15:00:00,***,FINALIZADA,0,1,NÃO
66674,66674,66674,66674,66674,ACIDENTE,SÃO JOSÉ DO RIO PARDO,SP,****,21/04/2017,15:00:00,SIM,NULL,0,1,NÃO
79381,79381,79381,79381,79381,INCIDENTE,ARAÇATUBA,SP,SBAU,04/06/2020,15:00:00,SIM,FINALIZADA,0,1,NÃO
79386,79386,79386,79386,79386,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,10/06/2020,15:00:00,SIM,FINALIZADA,0,1,SIM
77921,77921,77921,77921,77921,INCIDENTE GRAVE,SÃO PAULO,SP,****,01/06/2018,15:00:00,SIM,FINALIZADA,0,1,NÃO
80380,80380,80380,80380,80380,ACIDENTE,ATIBAIA,SP,SDTB,13/11/2021,15:00:00,SIM,ATIVA,0,1,SIM
46299,46299,46299,46299,46299,INCIDENTE,TATUÍ,SP,SDTF,08/08/2012,15:00:00,***,FINALIZADA,0,1,NÃO
77264,77264,77264,77264,77264,ACIDENTE,PIRACICABA,SP,SDPW,03/12/2017,15:00:00,SIM,FINALIZADA,0,1,NÃO
78147,78147,78147,78147,78147,ACIDENTE,CUNHA,SP,****,24/08/2018,14:57:00,SIM,FINALIZADA,1,1,NÃO
66158,66158,66158,66158,66158,INCIDENTE,SÃO PAULO,SP,SBMT,23/12/2016,14:57:00,SIM,FINALIZADA,0,1,NÃO
47697,47697,47697,47697,47697,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,21/04/2013,14:55:00,***,FINALIZADA,0,1,NÃO
66552,66552,66552,66552,66552,INCIDENTE,SÃO PAULO,SP,SBSP,22/03/2017,14:54:00,SIM,FINALIZADA,0,1,NÃO
52840,52840,52840,52840,52840,INCIDENTE GRAVE,SÃO PAULO,SP,SBMT,07/12/2014,14:54:00,NULL,FINALIZADA,0,1,SIM
79141,79141,79141,79141,79141,INCIDENTE,CAMPINAS,SP,*****,15/01/2020,14:53:00,SIM,FINALIZADA,0,1,NÃO
51437,51437,51437,51437,51437,INCIDENTE GRAVE,TAUBATÉ,SP,****,03/05/2014,14:50:00,***,NULL,0,1,NÃO
60936,60936,60936,60936,60936,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,24/03/2016,14:50:00,SIM,FINALIZADA,0,1,NÃO
53475,53475,53475,53475,53475,INCIDENTE,JUNDIAÍ,SP,SBJD,01/09/2015,14:50:00,***,FINALIZADA,0,1,NÃO
49712,49712,49712,49712,49712,INCIDENTE,SÃO PAULO,SP,SBMT,24/09/2013,14:50:00,***,FINALIZADA,0,1,NÃO
80342,80342,80342,80342,80342,INCIDENTE,JUNDIAÍ,SP,SBJD,22/10/2021,14:50:00,SIM,FINALIZADA,0,1,NÃO
51531,51531,51531,51531,51531,ACIDENTE,MAIRIPORÃ,SP,****,07/06/2014,14:50:00,SIM,FINALIZADA,0,1,NÃO
78901,78901,78901,78901,78901,INCIDENTE,SÃO PAULO,SP,SBMT,12/08/2019,14:49:00,SIM,FINALIZADA,0,1,NÃO
46854,46854,46854,46854,46854,ACIDENTE,SÃO PAULO,SP,****,21/01/2013,14:48:00,***,FINALIZADA,1,1,NÃO
46188,46188,46188,46188,46188,INCIDENTE GRAVE,JUNDIAÍ,SP,SBJD,29/07/2012,14:46:00,***,FINALIZADA,0,1,NÃO
79321,79321,79321,79321,79321,INCIDENTE,GUARULHOS,SP,SBGR,29/04/2020,14:45:00,SIM,FINALIZADA,0,1,NÃO
66271,66271,66271,66271,66271,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,13/01/2017,14:45:00,SIM,FINALIZADA,0,1,NÃO
45684,45684,45684,45684,45684,INCIDENTE,PERUÍBE,SP,****,17/02/2012,14:45:00,***,FINALIZADA,0,1,NÃO
78544,78544,78544,78544,78544,INCIDENTE,JUNDIAÍ,SP,SBJD,20/02/2019,14:45:00,SIM,FINALIZADA,0,1,NÃO
46253,46253,46253,46253,46253,ACIDENTE,ATIBAIA,SP,SDTB,16/08/2012,14:45:00,SIM,ATIVA,0,1,NÃO
66081,66081,66081,66081,66081,INCIDENTE,SÃO PAULO,SP,SBMT,01/12/2016,14:45:00,SIM,FINALIZADA,0,1,NÃO
51443,51443,51443,51443,51443,INCIDENTE GRAVE,ITANHAÉM,SP,SDIM,01/05/2014,14:42:00,SIM,FINALIZADA,0,1,SIM
79739,79739,79739,79739,79739,INCIDENTE GRAVE,SÃO PAULO,SP,SBSP,03/12/2020,14:42:00,SIM,ATIVA,0,2,NÃO
51084,51084,51084,51084,51084,INCIDENTE,GUARULHOS,SP,SBGR,19/04/2014,14:41:00,***,FINALIZADA,0,1,NÃO
79288,79288,79288,79288,79288,INCIDENTE,GUARULHOS,SP,****,16/03/2020,14:40:00,SIM,FINALIZADA,0,1,NÃO
50918,50918,50918,50918,50918,ACIDENTE,AMERICANA,SP,SDAI,09/04/2014,14:40:00,***,NULL,0,1,NÃO
52954,52954,52954,52954,52954,INCIDENTE,RIBEIRÃO PRETO,SP,****,29/12/2014,14:40:00,***,FINALIZADA,0,1,NÃO
79357,79357,79357,79357,79357,INCIDENTE,SÃO PAULO,SP,SBGR,15/05/2020,14:40:00,SIM,FINALIZADA,0,1,NÃO
77919,77919,77919,77919,77919,ACIDENTE,TATUÍ,SP,****,01/06/2018,14:40:00,SIM,ATIVA,0,1,NÃO
78760,78760,78760,78760,78760,ACIDENTE,AMERICANA,SP,SDAI,20/07/2019,14:40:00,SIM,FINALIZADA,0,1,NÃO
49614,49614,49614,49614,49614,ACIDENTE,LEME,SP,SDLL,05/09/2013,14:40:00,***,NULL,0,1,NÃO
53154,53154,53154,53154,53154,INCIDENTE,SOROCABA,SP,SDCO,13/03/2015,14:40:00,SIM,FINALIZADA,0,1,NÃO
80343,80343,80343,80343,80343,INCIDENTE,SÃO PAULO,SP,SBMT,23/10/2021,14:38:00,SIM,FINALIZADA,0,1,NÃO
80174,80174,80174,80174,80174,INCIDENTE,SÃO PAULO,SP,SBSP,09/07/2021,14:36:00,SIM,FINALIZADA,0,1,NÃO
45692,45692,45692,45692,45692,INCIDENTE,FRANCA,SP,****,15/03/2012,14:35:00,***,FINALIZADA,0,1,NÃO
77890,77890,77890,77890,77890,INCIDENTE,SOROCABA,SP,SDCO,16/05/2018,14:35:00,SIM,FINALIZADA,0,1,NÃO
65974,65974,65974,65974,65974,INCIDENTE,UBATUBA,SP,SDUB,09/11/2016,14:35:00,SIM,FINALIZADA,0,1,NÃO
80273,80273,80273,80273,80273,ACIDENTE,BIRITIBA-MIRIM,SP,****,06/09/2021,14:35:00,SIM,ATIVA,0,1,NÃO
65367,65367,65367,65367,65367,ACIDENTE,MARÍLIA,SP,****,12/06/2016,14:35:00,SIM,NULL,0,1,NÃO
78562,78562,78562,78562,78562,INCIDENTE,CAMPINAS,SP,SBKP,01/03/2019,14:35:00,SIM,FINALIZADA,0,1,NÃO
66745,66745,66745,66745,66745,INCIDENTE,SÃO PAULO,SP,SBSP,11/05/2017,14:35:00,SIM,FINALIZADA,0,1,NÃO
79247,79247,79247,79247,79247,INCIDENTE,SÃO PAULO,SP,****,14/03/2020,14:35:00,SIM,FINALIZADA,0,1,NÃO
79173,79173,79173,79173,79173,INCIDENTE,GUARULHOS,SP,****,08/02/2020,14:30:00,SIM,FINALIZADA,0,1,NÃO
60713,60713,60713,60713,60713,ACIDENTE,SETE BARRAS,SP,****,01/02/2016,14:30:00,SIM,ATIVA,0,1,NÃO
77717,77717,77717,77717,77717,ACIDENTE,QUADRA,SP,*****,25/02/2018,14:30:00,SIM,FINALIZADA,1,1,SIM
78833,78833,78833,78833,78833,ACIDENTE,SÃO PAULO,SP,SBMT,21/11/2019,14:30:00,SIM,ATIVA,0,1,NÃO
51418,51418,51418,51418,51418,INCIDENTE GRAVE,JOSÉ BONIFÁCIO,SP,****,21/01/2014,14:30:00,***,FINALIZADA,0,1,NÃO
46761,46761,46761,46761,46761,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,21/12/2012,14:30:00,***,FINALIZADA,0,1,NÃO
79283,79283,79283,79283,79283,INCIDENTE,SÃO PAULO,SP,SBMT,09/04/2020,14:30:00,SIM,FINALIZADA,0,1,NÃO
67008,67008,67008,67008,67008,INCIDENTE,GUARULHOS,SP,SBGR,17/07/2017,14:30:00,SIM,FINALIZADA,0,1,NÃO
53628,53628,53628,53628,53628,ACIDENTE,AGUAÍ,SP,****,08/12/2015,14:30:00,NULL,FINALIZADA,1,1,NÃO
79273,79273,79273,79273,79273,INCIDENTE,SÃO PAULO,SP,SBMT,03/04/2020,14:30:00,SIM,FINALIZADA,0,1,NÃO
47134,47134,47134,47134,47134,ACIDENTE,SÃO JOSÉ DOS CAMPOS,SP,****,28/01/2013,14:30:00,***,NULL,0,1,NÃO
52724,52724,52724,52724,52724,INCIDENTE,CAMPINAS,SP,****,14/10/2014,14:30:00,***,FINALIZADA,0,1,NÃO
53192,53192,53192,53192,53192,ACIDENTE,BRAGANÇA PAULISTA,SP,SDVH,03/04/2015,14:30:00,***,NULL,0,1,NÃO
52243,52243,52243,52243,52243,INCIDENTE,UBATUBA,SP,****,06/01/2012,14:30:00,***,FINALIZADA,0,1,NÃO
60721,60721,60721,60721,60721,ACIDENTE,MESÓPOLIS,SP,****,05/02/2016,14:30:00,NULL,FINALIZADA,1,1,SIM
78877,78877,78877,78877,78877,INCIDENTE GRAVE,JACUPIRANGA,SP,*****,27/07/2019,14:25:00,SIM,FINALIZADA,0,1,NÃO
78053,78053,78053,78053,78053,INCIDENTE,SÃO PAULO,SP,SBMT,20/07/2018,14:25:00,SIM,FINALIZADA,0,1,NÃO
47310,47310,47310,47310,47310,INCIDENTE,CAMPINAS,SP,SBKP,16/03/2013,14:25:00,***,FINALIZADA,0,1,NÃO
79286,79286,79286,79286,79286,INCIDENTE,GUARULHOS,SP,SBGR,24/03/2020,14:25:00,SIM,FINALIZADA,0,1,NÃO
53241,53241,53241,53241,53241,INCIDENTE,JUNDIAÍ,SP,SBJD,02/05/2015,14:25:00,***,FINALIZADA,0,1,NÃO
53345,53345,53345,53345,53345,INCIDENTE,SÃO PAULO,SP,SBMT,25/06/2015,14:25:00,***,FINALIZADA,0,1,NÃO
78684,78684,78684,78684,78684,INCIDENTE,GUARULHOS,SP,SBGR,20/04/2019,14:24:00,SIM,FINALIZADA,0,1,NÃO
80070,80070,80070,80070,80070,INCIDENTE,CAMPINAS,SP,SBKP,05/05/2021,14:23:00,SIM,FINALIZADA,0,1,NÃO
51285,51285,51285,51285,51285,INCIDENTE,RIBEIRÃO PRETO,SP,****,09/03/2014,14:21:00,***,FINALIZADA,0,1,NÃO
79554,79554,79554,79554,79554,INCIDENTE,SOROCABA,SP,SDCO,19/09/2020,14:20:00,SIM,FINALIZADA,0,1,NÃO
80089,80089,80089,80089,80089,ACIDENTE,LEME,SP,SDLL,18/05/2021,14:20:00,SIM,ATIVA,0,1,NÃO
79669,79669,79669,79669,79669,ACIDENTE,SÃO PEDRO,SP,****,14/11/2020,14:20:00,SIM,FINALIZADA,0,1,NÃO
48145,48145,48145,48145,48145,INCIDENTE,GUARULHOS,SP,SBGR,08/05/2013,14:20:00,***,FINALIZADA,0,1,NÃO
80298,80298,80298,80298,80298,ACIDENTE,JUNDIAÍ,SP,SBJD,18/09/2021,14:20:00,SIM,ATIVA,0,1,NÃO
46653,46653,46653,46653,46653,INCIDENTE,CAMPINAS,SP,****,17/07/2012,23:14:00,***,FINALIZADA,0,1,NÃO
60697,60697,60697,60697,60697,INCIDENTE,CAMPINAS,SP,SBKP,31/01/2016,14:20:00,SIM,FINALIZADA,0,1,NÃO
79482,79482,79482,79482,79482,INCIDENTE,SÃO PAULO,SP,SBGR,12/08/2020,14:20:00,SIM,FINALIZADA,0,1,NÃO
53639,53639,53639,53639,53639,INCIDENTE,LOUVEIRA,SP,SDAM,15/12/2015,14:20:00,***,FINALIZADA,0,1,NÃO
66273,66273,66273,66273,66273,INCIDENTE,JUNDIAÍ,SP,SBJD,15/12/2016,14:20:00,SIM,FINALIZADA,0,1,NÃO
80374,80374,80374,80374,80374,INCIDENTE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,06/11/2021,14:17:00,SIM,FINALIZADA,0,1,NÃO
77209,77209,77209,77209,77209,INCIDENTE,SÃO PAULO,SP,SIBH,26/12/2017,14:16:00,SIM,FINALIZADA,0,1,NÃO
60690,60690,60690,60690,60690,INCIDENTE,SÃO PAULO,SP,SBMT,23/01/2016,14:15:00,SIM,FINALIZADA,0,1,NÃO
79366,79366,79366,79366,79366,INCIDENTE,MATÃO,SP,SDLY,25/05/2020,14:15:00,SIM,FINALIZADA,0,1,NÃO
79406,79406,79406,79406,79406,INCIDENTE,SOROCABA,SP,SDCO,21/06/2020,14:15:00,SIM,FINALIZADA,0,1,NÃO
60689,60689,60689,60689,60689,ACIDENTE,ITOBI,SP,****,21/01/2016,14:15:00,SIM,FINALIZADA,3,1,NÃO
65754,65754,65754,65754,65754,ACIDENTE,SÃO JOSÉ DO RIO PRETO,SP,****,21/09/2016,14:15:00,SIM,FINALIZADA,2,1,NÃO
60819,60819,60819,60819,60819,INCIDENTE,SÃO PAULO,SP,SBSP,01/03/2016,14:15:00,SIM,FINALIZADA,0,1,SIM
78514,78514,78514,78514,78514,ACIDENTE,SOROCABA,SP,SDCO,31/01/2019,14:14:00,SIM,ATIVA,0,1,SIM
48871,48871,48871,48871,48871,INCIDENTE,SÃO PAULO,SP,SBSP,03/05/2013,14:12:00,***,FINALIZADA,0,1,NÃO
